"","kegg.name","id","grpvar","EMO","MEM","MMO","KO","names","Pathway","Bamboo","Larval food","BvL","sBvL","food_indicator"
"351","K22325_chloroacetanilide N-alkylformylase [EC:1.14.15.23]","K22325","variable:Microbe_treatment",0.188467328233932,0.548800224759614,-0.527495655094279,"K22325","chloroacetanilide N-alkylformylase [EC:1.14.15.23]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",0.633255559502423,-0.505890741561292,1.13914630106371,1.5718346045609,"Bamboo"
"352","K22390_acid phosphatase type 7","K22390","variable:Microbe_treatment",0.710463357932327,0.353017480724244,-1.26878782248154,"K22390","acid phosphatase type 7","Not Included in Pathway or Brite; Unclassified: metabolism; Others",0.444399397741161,-0.569053304574128,1.01345270231529,1.39797226420034,"Bamboo"
"353","K00007_D-arabinitol 4-dehydrogenase [EC:1.1.1.11]","K00007","variable:Microbe_treatment",-0.556137948909974,-0.320962700981096,0.991425842658186,"K00007","D-arabinitol 4-dehydrogenase [EC:1.1.1.11]","Metabolism; Carbohydrate metabolism; Pentose and glucuronate interconversions | Metabolism; Carbohydrate metabolism; Fructose and mannose metabolism",-0.44997371595118,0.519387243257208,-0.969360959208388,-1.34470220072104,"Standard"
"354","K00060_threonine 3-dehydrogenase [EC:1.1.1.103]","K00060","variable:Microbe_treatment",-0.479317182520645,-0.341623122388759,0.926395059157679,"K00060","threonine 3-dehydrogenase [EC:1.1.1.103]","Metabolism; Amino acid metabolism; Glycine, serine and threonine metabolism",-0.440113908771474,0.504141672787358,-0.944255581558832,-1.30997585222557,"Standard"
"355","K00105_alpha-glycerophosphate oxidase [EC:1.1.3.21]","K00105","variable:Microbe_treatment",-0.182886519662631,-0.546687632820203,0.366172812573095,"K00105","alpha-glycerophosphate oxidase [EC:1.1.3.21]","Metabolism; Lipid metabolism; Glycerophospholipid metabolism",-0.860953508974716,0.640311249641235,-1.50126475861595,-2.08044403906845,"Standard"
"356","K00158_pyruvate oxidase [EC:1.2.3.3]","K00158","variable:Microbe_treatment",-0.0950991129486932,-0.335265559721729,0.128802106055942,"K00158","pyruvate oxidase [EC:1.2.3.3]","Metabolism; Carbohydrate metabolism; Pyruvate metabolism",-0.614038548816545,0.430942234298969,-1.04498078311551,-1.44930131867979,"Standard"
"357","K00226_dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1]","K00226","variable:Microbe_treatment",-0.465107942970859,-0.680432416612076,1.14974938978415,"K00226","dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1]","Metabolism; Nucleotide metabolism; Pyrimidine metabolism",-0.461750199852184,0.46430574885877,-0.926055948710954,-1.28480169226721,"Standard"
"358","K00298_N5-(carboxyethyl)ornithine synthase [EC:1.5.1.24]","K00298","variable:Microbe_treatment",-0.153799603451434,-0.282385179463901,0.0684833001045484,"K00298","N5-(carboxyethyl)ornithine synthase [EC:1.5.1.24]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",-0.813571015078524,0.590317886876537,-1.40388890195506,-1.94575146520428,"Standard"
"359","K00370_nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-]","K00370","variable:Microbe_treatment",-0.285390806224058,-0.12632857124206,0.642982143662144,"K00370","nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-]","Metabolism; Energy metabolism; Nitrogen metabolism | Environmental Information Processing; Signal transduction; Two-component system",-0.478613329634898,0.619026513708121,-1.09763984334302,-1.52214056859788,"Standard"
"360","K00371_nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]","K00371","variable:Microbe_treatment",-0.289319535196013,-0.173261235439256,0.606534693713408,"K00371","nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]","Metabolism; Energy metabolism; Nitrogen metabolism | Environmental Information Processing; Signal transduction; Two-component system",-0.473131538318943,0.560534404901019,-1.03366594321996,-1.43365036616801,"Standard"
"361","K00373_nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW","K00373","variable:Microbe_treatment",-0.300330378682366,-0.178741251256995,0.546323540174694,"K00373","nitrate reductase molybdenum cofactor assembly chaperone NarJ/NarW","Environmental Information Processing; Signal transduction; Two-component system",-0.471219422744717,0.512052000364001,-0.983271423108719,-1.36394348136934,"Standard"
"362","K00374_nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]","K00374","variable:Microbe_treatment",-0.286274407367715,-0.194238681323109,0.55193997144468,"K00374","nitrate reductase gamma subunit [EC:1.7.5.1 1.7.99.-]","Metabolism; Energy metabolism; Nitrogen metabolism | Environmental Information Processing; Signal transduction; Two-component system",-0.453356566165705,0.496724014375645,-0.95008058054135,-1.31803312774145,"Standard"
"363","K00456_cysteine dioxygenase [EC:1.13.11.20]","K00456","variable:Microbe_treatment",-0.400547827147319,-0.217914227735986,0.547071116407466,"K00456","cysteine dioxygenase [EC:1.13.11.20]","Metabolism; Amino acid metabolism; Cysteine and methionine metabolism | Metabolism; Metabolism of other amino acids; Taurine and hypotaurine metabolism",-0.507760135167778,0.464414510836401,-0.972174646004179,-1.34859415843591,"Standard"
"364","K00494_alkanal monooxygenase alpha chain [EC:1.14.14.3]","K00494","variable:Microbe_treatment",-0.323846701381377,-0.178298553387644,0.460617763796992,"K00494","alkanal monooxygenase alpha chain [EC:1.14.14.3]","Environmental Information Processing; Signal transduction; Two-component system | Cellular Processes; Cellular community - prokaryotes; Quorum sensing",-0.551474096976341,0.526260322489997,-1.07773441946634,-1.49460691839191,"Standard"
"365","K00610_aspartate carbamoyltransferase regulatory subunit","K00610","variable:Microbe_treatment",-0.410926296028552,-0.353602515305763,0.794076916580189,"K00610","aspartate carbamoyltransferase regulatory subunit","Metabolism; Nucleotide metabolism; Pyrimidine metabolism | Metabolism; Amino acid metabolism; Alanine, aspartate and glutamate metabolism",-0.455708120219498,0.473648507291522,-0.92935662751102,-1.28936726876969,"Standard"
"366","K00687_penicillin-binding protein 2B","K00687","variable:Microbe_treatment",-0.112599146748356,-0.546760449604351,0.33675374019664,"K00687","penicillin-binding protein 2B","Metabolism; Glycan biosynthesis and metabolism; Peptidoglycan biosynthesis | Human Diseases; Drug resistance: Antimicrobial; beta-Lactam resistance | Brite Hierarchies; Protein families: metabolism; Peptidoglycan biosynthesis and degradation proteins",-1.02907999515517,0.833207065808887,-1.86228706096406,-2.57981857391829,"Standard"
"367","K00689_dextransucrase [EC:2.4.1.5]","K00689","variable:Microbe_treatment",0.188424111147777,-0.719653928625426,0.145404158237325,"K00689","dextransucrase [EC:2.4.1.5]","Metabolism; Carbohydrate metabolism; Starch and sucrose metabolism | Environmental Information Processing; Signal transduction; Two-component system",-0.772809484699387,0.538552106383833,-1.31136159108322,-1.81776551384613,"Standard"
"368","K00906_isocitrate dehydrogenase kinase/phosphatase [EC:2.7.11.5 3.1.3.-]","K00906","variable:Microbe_treatment",-0.378216733388565,-0.276665245921944,0.822297950265994,"K00906","isocitrate dehydrogenase kinase/phosphatase [EC:2.7.11.5 3.1.3.-]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",-0.411994102182937,0.513642153588862,-0.925636255771799,-1.28422116312841,"Standard"
"369","K01215_glucan 1,6-alpha-glucosidase [EC:3.2.1.70]","K01215","variable:Microbe_treatment",-0.0245962684627236,-0.803162228358785,0.492292462237874,"K01215","glucan 1,6-alpha-glucosidase [EC:3.2.1.70]","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers",-1.00778820266748,0.804107105017805,-1.81189530768528,-2.51011551626732,"Standard"
"370","K01261_glutamyl aminopeptidase [EC:3.4.11.7]","K01261","variable:Microbe_treatment",-0.23466324099105,-0.509962939258295,0.454723120126427,"K01261","glutamyl aminopeptidase [EC:3.4.11.7]","Brite Hierarchies; Protein families: metabolism; Peptidases",-0.563794508823314,0.387777364282521,-0.951571873105835,-1.32009591867119,"Standard"
"371","K01281_X-Pro dipeptidyl-peptidase [EC:3.4.14.11]","K01281","variable:Microbe_treatment",-0.396767776853322,-0.472432855439116,0.499302202991211,"K01281","X-Pro dipeptidyl-peptidase [EC:3.4.14.11]","Brite Hierarchies; Protein families: metabolism; Peptidases",-0.851954943743115,0.627367920521902,-1.47932286426502,-2.05009349503293,"Standard"
"372","K01598_phosphopantothenoylcysteine decarboxylase [EC:4.1.1.36]","K01598","variable:Microbe_treatment",0.00546556044658499,-0.443752987203149,0.108329157348948,"K01598","phosphopantothenoylcysteine decarboxylase [EC:4.1.1.36]","Metabolism; Metabolism of cofactors and vitamins; Pantothenate and CoA biosynthesis",-0.62138701904537,0.421050008549084,-1.04243702759445,-1.44578273624918,"Standard"
"373","K01667_tryptophanase [EC:4.1.99.1]","K01667","variable:Microbe_treatment",-0.0935801808483262,-0.201526984755366,0.401692310281311,"K01667","tryptophanase [EC:4.1.99.1]","Metabolism; Amino acid metabolism; Tryptophan metabolism",-0.763621174777656,0.828335265096908,-1.59195643987456,-2.20589090439701,"Standard"
"374","K01753_D-serine dehydratase [EC:4.3.1.18]","K01753","variable:Microbe_treatment",-0.0744373908535427,0.0970060267317317,0.208673951911804,"K01753","D-serine dehydratase [EC:4.3.1.18]","Metabolism; Amino acid metabolism; Glycine, serine and threonine metabolism",-0.395130780673752,0.535531713253632,-0.930662493927384,-1.29117357389269,"Standard"
"375","K01822_steroid Delta-isomerase [EC:5.3.3.1]","K01822","variable:Microbe_treatment",-0.318721575166676,-0.292999263399094,0.665245990299771,"K01822","steroid Delta-isomerase [EC:5.3.3.1]","Metabolism; Lipid metabolism; Steroid hormone biosynthesis | Metabolism; Xenobiotics biodegradation and metabolism; Steroid degradation",-0.470324409206713,0.502822666953067,-0.973147076159779,-1.34993924668521,"Standard"
"376","K01926_redox-sensing transcriptional repressor","K01926","variable:Microbe_treatment",-0.245162481265798,-0.0344138801697851,0.0496685225798428,"K01926","redox-sensing transcriptional repressor","Brite Hierarchies; Protein families: genetic information processing; Transcription factors",-0.733777712796769,0.594187184549933,-1.3279648973467,-1.84073159734948,"Standard"
"377","K02006_cobalt/nickel transport system ATP-binding protein","K02006","variable:Microbe_treatment",-0.455772204462054,-0.387725105236462,0.924007973474181,"K02006","cobalt/nickel transport system ATP-binding protein","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.567956564798566,0.616839309040272,-1.18479587383884,-1.64269683868183,"Standard"
"378","K02007_cobalt/nickel transport system permease protein","K02007","variable:Microbe_treatment",-0.408240798429618,-0.342693084932118,0.842433692131696,"K02007","cobalt/nickel transport system permease protein","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.552278096400805,0.607832994851648,-1.16011109125245,-1.60855226716431,"Standard"
"379","K02008_cobalt/nickel transport system permease protein","K02008","variable:Microbe_treatment",-0.481580043923359,-0.382520069349217,0.930374232798746,"K02008","cobalt/nickel transport system permease protein","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.581549849975523,0.621788753528338,-1.20333860350386,-1.66834557822255,"Standard"
"380","K02009_cobalt/nickel transport protein","K02009","variable:Microbe_treatment",-0.284187332666088,-0.28894882530538,0.55487221369038,"K02009","cobalt/nickel transport protein","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters",-0.485350956210413,0.474261844839714,-0.959612801050127,-1.33121831921493,"Standard"
"381","K02236_leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]","K02236","variable:Microbe_treatment",-0.00266908818306356,-0.644233457149096,0.248705278998207,"K02236","leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]","Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system",-0.723237755011393,0.481468848693762,-1.20470660370515,-1.67023782825739,"Standard"
"382","K02240_competence protein ComFA","K02240","variable:Microbe_treatment",-0.119102039792364,-0.727479031835361,0.525204769179923,"K02240","competence protein ComFA","Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system",-0.681126551462373,0.486000156259935,-1.16712670772231,-1.6182564327755,"Standard"
"383","K02244_competence protein ComGB","K02244","variable:Microbe_treatment",-0.201533952012068,-0.562937507188073,0.403665362443106,"K02244","competence protein ComGB","Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system",-0.876366079931758,0.657299544872916,-1.53366562480467,-2.1252616788001,"Standard"
"384","K02245_competence protein ComGC","K02245","variable:Microbe_treatment",0.0869837543512286,-0.647376112147845,0.206216807542745,"K02245","competence protein ComGC","Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system",-0.72417411616585,0.509133374631702,-1.23330749079755,-1.70979924758014,"Standard"
"385","K02246_competence protein ComGD","K02246","variable:Microbe_treatment",-0.130466832818577,-0.677275561904198,0.416953710919962,"K02246","competence protein ComGD","Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system",-0.589713412184715,0.352442690679873,-0.942156102864588,-1.30707180394505,"Standard"
"386","K02248_competence protein ComGF","K02248","variable:Microbe_treatment",0.0678166717062338,-0.50402859286019,0.0616453082327578,"K02248","competence protein ComGF","Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system",-0.616051201531885,0.388629850343829,-1.00468105187571,-1.39355778313764,"Standard"
"387","K02305_nitric oxide reductase subunit C","K02305","variable:Microbe_treatment",-0.504583992025044,-0.528481642438167,0.973347553630437,"K02305","nitric oxide reductase subunit C","Metabolism; Energy metabolism; Nitrogen metabolism",-0.482606684152798,0.446348336065046,-0.928955020217843,-1.28881175612153,"Standard"
"388","K02366_glucuronyl/N-acetylglucosaminyl transferase EXT1 [EC:2.4.1.224 2.4.1.225]","K02366","variable:Microbe_treatment",-0.276979834647022,-0.312277991395348,0.530539626164754,"K02366","glucuronyl/N-acetylglucosaminyl transferase EXT1 [EC:2.4.1.224 2.4.1.225]","Metabolism; Glycan biosynthesis and metabolism; Glycosaminoglycan biosynthesis - heparan sulfate / heparin | Brite Hierarchies; Protein families: metabolism; Glycosyltransferases",-0.502237000557725,0.466585738819917,-0.968822739377642,-1.34395772239968,"Standard"
"389","K02571_periplasmic nitrate reductase NapE","K02571","variable:Microbe_treatment",-0.650146669326539,-0.655735073831217,1.12247275859972,"K02571","periplasmic nitrate reductase NapE","Not Included in Pathway or Brite; Unclassified: metabolism; Energy metabolism",-0.589715074493684,0.478356726874502,-1.06807180136819,-1.48124135790767,"Standard"
